DATE,TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,UNIQUE KEY,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
10/31/2017,21:28,BRONX,10461,40.856045,-73.84395,"(40.856045, -73.84395)",,,2121      EASTCHESTER ROAD,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3781998,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
10/31/2017,21:33,,,40.73855,-73.98043,"(40.73855, -73.98043)",2 AVENUE,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3781286,PASSENGER VEHICLE,TAXI,,,
10/31/2017,21:37,BROOKLYN,11226,40.643425,-73.94588,"(40.643425, -73.94588)",CLARENDON ROAD,NEW YORK AVENUE,,2,0,0,0,0,0,2,0,Unspecified,Unspecified,,,,3781475,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
10/31/2017,21:37,QUEENS,11426,40.73046,-73.71578,"(40.73046, -73.71578)",,,250-08    87 AVENUE,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3780958,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/31/2017,21:37,BROOKLYN,11226,40.643425,-73.94588,"(40.643425, -73.94588)",CLARENDON ROAD,NEW YORK AVENUE,,2,0,0,0,0,0,2,0,Unspecified,Unspecified,,,,3781475,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
10/31/2017,21:39,QUEENS,11365,40.7492,-73.78962,"(40.7492, -73.78962)",189 STREET,48 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3782026,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
10/31/2017,21:40,,,40.750763,-73.97446,"(40.750763, -73.97446)",EAST 42 STREET,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3780804,TAXI,PASSENGER VEHICLE,,,
10/31/2017,21:40,,,40.750763,-73.97446,"(40.750763, -73.97446)",EAST 42 STREET,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3780804,TAXI,PASSENGER VEHICLE,,,
10/31/2017,21:45,QUEENS,11433,40.69915,-73.78025,"(40.69915, -73.78025)",109 AVENUE,175 STREET,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,,,,3781127,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/31/2017,21:46,,,40.699955,-73.98682,"(40.699955, -73.98682)",JAY STREET,SANDS STREET,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3781383,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
10/31/2017,21:47,,,40.65097,-73.97698,"(40.65097, -73.97698)",EAST 5 STREET,,,1,0,1,0,0,0,0,0,Driver Inexperience,Unspecified,Unspecified,,,3781607,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,
10/31/2017,21:55,BROOKLYN,11228,40.61185,-74.010254,"(40.61185, -74.010254)",86 STREET,BAY 8 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3782271,PASSENGER VEHICLE,,,,
10/31/2017,21:58,BROOKLYN,11236,40.63693,-73.91109,"(40.63693, -73.91109)",FLATLANDS AVENUE,EAST 83 STREET,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3781753,BICYCLE,BU,,,
10/31/2017,22:00,,,,,,113-47 Francis Lewis Blvd,MURDOCK AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3780947,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/31/2017,22:00,MANHATTAN,10013,40.718487,-74.002655,"(40.718487, -74.002655)",,,396       BROADWAY,0,0,0,0,0,0,0,0,Other Vehicular,Unspecified,,,,3780960,PASSENGER VEHICLE,TAXI,,,
10/31/2017,22:03,,,40.827595,-73.85004,"(40.827595, -73.85004)",BRUCKNER BOULEVARD,CASTLE HILL AVENUE,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3781034,SPORT UTILITY / STATION WAGON,PICK-UP TRUCK,,,
10/31/2017,22:05,BROOKLYN,11204,40.615597,-73.991974,"(40.615597, -73.991974)",,,1855      70 STREET,0,0,0,0,0,0,0,0,Oversized Vehicle,Unspecified,,,,3780822,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
10/31/2017,22:05,MANHATTAN,10012,40.72216,-73.996185,"(40.72216, -73.996185)",,,214       MULBERRY STREET,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3781666,PASSENGER VEHICLE,,,,
10/31/2017,22:20,BROOKLYN,11236,40.645546,-73.90566,"(40.645546, -73.90566)",FARRAGUT ROAD,EAST 95 STREET,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,3781754,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/31/2017,22:25,BROOKLYN,11228,40.618687,-74.00014,"(40.618687, -74.00014)",,,1558      72 STREET,1,0,0,0,0,0,1,0,Alcohol Involvement,Unspecified,,,,3780821,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
10/31/2017,22:30,,,40.730946,-73.993256,"(40.730946, -73.993256)",EAST 8 STREET,,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3781704,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/31/2017,22:30,BROOKLYN,11211,40.713047,-73.95765,"(40.713047, -73.95765)",,,288       GRAND STREET,0,0,0,0,0,0,0,0,Unspecified,,,,,3780888,PASSENGER VEHICLE,,,,
10/31/2017,22:30,,,,,,JEWEL AVENUE,,,0,0,0,0,0,0,0,0,Unspecified,,,,,3780970,PASSENGER VEHICLE,,,,
10/31/2017,22:30,,,40.730946,-73.993256,"(40.730946, -73.993256)",EAST 8 STREET,,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3781704,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/31/2017,22:30,BROOKLYN,11211,40.713047,-73.95765,"(40.713047, -73.95765)",,,288       GRAND STREET,0,0,0,0,0,0,0,0,Unspecified,,,,,3780888,PASSENGER VEHICLE,,,,
10/31/2017,22:35,QUEENS,11378,40.732918,-73.89403,"(40.732918, -73.89403)",,,52-16     70 STREET,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3781338,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
10/31/2017,22:38,,,40.697163,-73.89156,"(40.697163, -73.89156)",78 AVENUE,,,3,0,0,0,0,0,3,0,Driver Inattention/Distraction,Unspecified,,,,3781337,TAXI,PASSENGER VEHICLE,,,
10/31/2017,22:39,QUEENS,11354,40.76055,-73.82623,"(40.76055, -73.82623)",,,142-05    ROOSEVELT AVENUE,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3780877,PASSENGER VEHICLE,,,,
10/31/2017,22:48,BROOKLYN,11209,40.62806,-74.02029,"(40.62806, -74.02029)",BAY RIDGE PARKWAY,6 AVENUE,,1,0,1,0,0,0,0,0,Unspecified,,,,,3781473,PASSENGER VEHICLE,,,,
10/31/2017,22:55,,,40.68821,-73.96583,"(40.68821, -73.96583)",LAFAYETTE AVENUE,,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3781011,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/31/2017,22:55,STATEN ISLAND,10304,40.609474,-74.08653,"(40.609474, -74.08653)",ODER AVENUE,PIERCE STREET,,1,0,0,0,0,0,1,0,Traffic Control Disregarded,Unspecified,,,,3781636,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/31/2017,23:00,,,40.786133,-73.824356,"(40.786133, -73.824356)",,,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3780880,SPORT UTILITY / STATION WAGON,,,,
10/31/2017,23:00,BROOKLYN,11220,40.633583,-74.00797,"(40.633583, -74.00797)",61 STREET,9 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3781218,PASSENGER VEHICLE,,,,
10/31/2017,23:00,BRONX,10474,40.806843,-73.88434,"(40.806843, -73.88434)",,,1300      VIELE AVENUE,0,0,0,0,0,0,0,0,Unspecified,,,,,3781958,PASSENGER VEHICLE,,,,
10/31/2017,23:07,,,,,,HYLAN BOULEVARD,STEUBEN STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3780867,PASSENGER VEHICLE,,,,
10/31/2017,23:07,,,,,,HYLAN BOULEVARD,STEUBEN STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3780867,PASSENGER VEHICLE,,,,
10/31/2017,23:15,,,40.86665,-73.831345,"(40.86665, -73.831345)",,,,0,0,0,0,0,0,0,0,Unspecified,,,,,3780824,PASSENGER VEHICLE,,,,
10/31/2017,23:15,MANHATTAN,10022,40.755505,-73.970985,"(40.755505, -73.970985)",,,805       3 AVENUE,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Reaction to Other Uninvolved Vehicle,,,,3780850,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
10/31/2017,23:17,BRONX,10474,40.81464,-73.88557,"(40.81464, -73.88557)",BRYANT AVENUE,SPOFFORD AVENUE,,0,0,0,0,0,0,0,0,Animals Action,Unspecified,,,,3780963,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/31/2017,23:20,,,40.689156,-73.87402,"(40.689156, -73.87402)",CRESCENT STREET,,,0,0,0,0,0,0,0,0,Tire Failure/Inadequate,Unspecified,Unspecified,,,3781021,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,
10/31/2017,23:30,BROOKLYN,11249,40.70079,-73.9605,"(40.70079, -73.9605)",WYTHE AVENUE,PENN STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3780892,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
10/31/2017,23:30,,,40.645073,-73.97438,"(40.645073, -73.97438)",,,,0,0,0,0,0,0,0,0,Unspecified,,,,,3781153,PASSENGER VEHICLE,,,,
10/31/2017,23:35,,,,,,VANWYCK EXPRESSWAY,LINDEN BOULEVARD,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3781668,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/31/2017,23:47,QUEENS,11377,40.754276,-73.90902,"(40.754276, -73.90902)",BROADWAY,51 STREET,,2,0,2,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,3780924,SPORT UTILITY / STATION WAGON,,,,
10/31/2017,23:50,,,,,,MILLER AVENUE,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,3781022,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,
10/31/2017,23:50,MANHATTAN,10016,40.74611,-73.97784,"(40.74611, -73.97784)",,,517       3 AVENUE,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3780851,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
10/31/2017,23:50,,,,,,MILLER AVENUE,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,3781022,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,
