,Cell,CompType,Count
23334,1829,Snow,1
23335,1914,Snow,6
23336,1915,Snow,4
23337,1916,Snow,10
23338,1917,Snow,2
23339,1918,Snow,11
23340,1919,Snow,3
23341,1921,Snow,1
23342,1923,Snow,2
23343,1924,Snow,4
23344,1925,Snow,1
23345,1926,Snow,1
23346,1927,Snow,3
23347,1928,Snow,8
23348,1929,Snow,11
23349,2014,Snow,3
23350,2015,Snow,6
23351,2016,Snow,16
23352,2017,Snow,4
23353,2018,Snow,4
23354,2019,Snow,7
23355,2022,Snow,2
23356,2023,Snow,4
23357,2024,Snow,5
23358,2025,Snow,2
23359,2026,Snow,5
23360,2028,Snow,1
23361,2115,Snow,14
23362,2116,Snow,6
23363,2117,Snow,4
23364,2122,Snow,1
23365,2123,Snow,1
23366,2125,Snow,2
23367,2215,Snow,1
23368,2216,Snow,13
23369,2217,Snow,8
23370,2218,Snow,5
23371,2219,Snow,1
23372,2222,Snow,1
23373,2316,Snow,13
23374,2317,Snow,6
23375,2318,Snow,5
23376,2319,Snow,3
23377,2320,Snow,9
23378,2321,Snow,4
23379,2322,Snow,7
23380,2323,Snow,1
23381,2324,Snow,5
23382,2416,Snow,1
23383,2417,Snow,13
23384,2418,Snow,11
23385,2419,Snow,4
23386,2420,Snow,6
23387,2421,Snow,3
23388,2422,Snow,8
23389,2423,Snow,1
23390,2424,Snow,3
23391,2426,Snow,1
23392,2517,Snow,12
23393,2518,Snow,7
23394,2519,Snow,3
23395,2520,Snow,6
23396,2521,Snow,3
23397,2522,Snow,12
23398,2523,Snow,4
23399,2525,Snow,8
23400,2526,Snow,13
23401,2617,Snow,6
23402,2618,Snow,11
23403,2619,Snow,8
23404,2620,Snow,3
23405,2621,Snow,3
23406,2622,Snow,3
23407,2623,Snow,1
23408,2625,Snow,2
23409,2718,Snow,12
23410,2719,Snow,17
23411,2720,Snow,10
23412,2721,Snow,9
23413,2722,Snow,5
23414,2723,Snow,5
23415,2724,Snow,2
23416,2818,Snow,2
23417,2819,Snow,13
23418,2820,Snow,2
23419,2821,Snow,6
23420,2822,Snow,10
23421,2823,Snow,2
23422,2919,Snow,16
23423,2921,Snow,8
23424,2922,Snow,2
23425,3019,Snow,1
23426,0,Special Enforcement,2
23427,1,Special Enforcement,1
23428,102,Special Enforcement,1
23429,103,Special Enforcement,4
23430,200,Special Enforcement,1
23431,201,Special Enforcement,2
23432,202,Special Enforcement,2
23433,203,Special Enforcement,3
23434,204,Special Enforcement,1
23435,205,Special Enforcement,4
23436,301,Special Enforcement,2
23437,302,Special Enforcement,1
23438,303,Special Enforcement,3
23439,304,Special Enforcement,1
23440,305,Special Enforcement,28
23441,306,Special Enforcement,1
23442,404,Special Enforcement,3
23443,405,Special Enforcement,1
23444,406,Special Enforcement,5
23445,407,Special Enforcement,5
23446,408,Special Enforcement,4
23447,418,Special Enforcement,3
23448,504,Special Enforcement,5
23449,505,Special Enforcement,5
23450,506,Special Enforcement,6
23451,507,Special Enforcement,14
23452,508,Special Enforcement,11
23453,509,Special Enforcement,2
23454,513,Special Enforcement,1
23455,514,Special Enforcement,4
23456,515,Special Enforcement,14
23457,516,Special Enforcement,1
23458,517,Special Enforcement,2
23459,521,Special Enforcement,2
23460,522,Special Enforcement,12
23461,523,Special Enforcement,6
23462,603,Special Enforcement,9
23463,604,Special Enforcement,12
23464,605,Special Enforcement,9
23465,607,Special Enforcement,1
23466,608,Special Enforcement,18
23467,609,Special Enforcement,11
23468,610,Special Enforcement,6
23469,614,Special Enforcement,3
23470,615,Special Enforcement,4
23471,616,Special Enforcement,12
23472,617,Special Enforcement,18
23473,623,Special Enforcement,11
23474,624,Special Enforcement,14
23475,625,Special Enforcement,6
23476,626,Special Enforcement,2
23477,627,Special Enforcement,10
23478,703,Special Enforcement,1
23479,704,Special Enforcement,3
23480,705,Special Enforcement,1
23481,707,Special Enforcement,1
23482,708,Special Enforcement,7
23483,709,Special Enforcement,13
23484,710,Special Enforcement,6
23485,713,Special Enforcement,7
23486,714,Special Enforcement,10
23487,715,Special Enforcement,14
23488,716,Special Enforcement,22
23489,717,Special Enforcement,14
23490,724,Special Enforcement,4
23491,725,Special Enforcement,2
23492,726,Special Enforcement,4
23493,727,Special Enforcement,8
23494,728,Special Enforcement,13
23495,804,Special Enforcement,1
23496,805,Special Enforcement,8
23497,806,Special Enforcement,6
23498,807,Special Enforcement,9
23499,808,Special Enforcement,12
23500,809,Special Enforcement,9
23501,810,Special Enforcement,7
23502,812,Special Enforcement,18
23503,813,Special Enforcement,8
23504,814,Special Enforcement,22
23505,815,Special Enforcement,17
23506,816,Special Enforcement,13
23507,817,Special Enforcement,10
23508,818,Special Enforcement,13
23509,827,Special Enforcement,2
23510,828,Special Enforcement,4
23511,903,Special Enforcement,1
23512,904,Special Enforcement,1
23513,905,Special Enforcement,14
23514,906,Special Enforcement,20
23515,907,Special Enforcement,4
23516,908,Special Enforcement,8
23517,909,Special Enforcement,23
23518,912,Special Enforcement,17
23519,913,Special Enforcement,18
23520,914,Special Enforcement,15
23521,915,Special Enforcement,3
23522,916,Special Enforcement,9
23523,917,Special Enforcement,7
23524,918,Special Enforcement,12
23525,919,Special Enforcement,3
23526,920,Special Enforcement,4
23527,1005,Special Enforcement,5
23528,1006,Special Enforcement,3
23529,1007,Special Enforcement,4
23530,1008,Special Enforcement,10
23531,1009,Special Enforcement,12
23532,1012,Special Enforcement,7
23533,1013,Special Enforcement,30
23534,1014,Special Enforcement,10
23535,1015,Special Enforcement,8
23536,1016,Special Enforcement,12
23537,1017,Special Enforcement,3
23538,1019,Special Enforcement,6
23539,1020,Special Enforcement,2
23540,1028,Special Enforcement,3
23541,1113,Special Enforcement,11
23542,1114,Special Enforcement,10
23543,1115,Special Enforcement,11
23544,1116,Special Enforcement,14
23545,1117,Special Enforcement,2
23546,1118,Special Enforcement,1
23547,1119,Special Enforcement,5
23548,1120,Special Enforcement,12
23549,1121,Special Enforcement,1
23550,1122,Special Enforcement,4
23551,1123,Special Enforcement,17
23552,1126,Special Enforcement,2
23553,1127,Special Enforcement,11
23554,1128,Special Enforcement,4
23555,1129,Special Enforcement,3
23556,1213,Special Enforcement,5
23557,1214,Special Enforcement,22
23558,1215,Special Enforcement,47
23559,1216,Special Enforcement,10
23560,1217,Special Enforcement,11
23561,1218,Special Enforcement,14
23562,1219,Special Enforcement,9
23563,1220,Special Enforcement,4
23564,1221,Special Enforcement,3
23565,1222,Special Enforcement,7
23566,1223,Special Enforcement,4
23567,1224,Special Enforcement,27
23568,1225,Special Enforcement,14
23569,1226,Special Enforcement,18
23570,1227,Special Enforcement,14
23571,1228,Special Enforcement,13
23572,1229,Special Enforcement,6
23573,1312,Special Enforcement,1
23574,1313,Special Enforcement,9
23575,1314,Special Enforcement,73
23576,1315,Special Enforcement,66
23577,1316,Special Enforcement,31
23578,1317,Special Enforcement,20
23579,1318,Special Enforcement,11
23580,1319,Special Enforcement,7
23581,1320,Special Enforcement,2
23582,1321,Special Enforcement,9
23583,1322,Special Enforcement,28
23584,1323,Special Enforcement,55
23585,1324,Special Enforcement,15
23586,1325,Special Enforcement,17
23587,1326,Special Enforcement,8
23588,1327,Special Enforcement,12
23589,1328,Special Enforcement,17
23590,1413,Special Enforcement,3
23591,1414,Special Enforcement,62
23592,1415,Special Enforcement,22
23593,1416,Special Enforcement,8
23594,1417,Special Enforcement,12
23595,1418,Special Enforcement,20
23596,1419,Special Enforcement,29
23597,1420,Special Enforcement,22
23598,1421,Special Enforcement,6
23599,1422,Special Enforcement,21
23600,1423,Special Enforcement,41
23601,1424,Special Enforcement,33
23602,1425,Special Enforcement,34
23603,1426,Special Enforcement,3
23604,1427,Special Enforcement,11
23605,1428,Special Enforcement,14
23606,1429,Special Enforcement,5
23607,1513,Special Enforcement,37
23608,1514,Special Enforcement,22
23609,1515,Special Enforcement,4
23610,1516,Special Enforcement,57
23611,1517,Special Enforcement,17
23612,1518,Special Enforcement,14
23613,1519,Special Enforcement,55
23614,1520,Special Enforcement,16
23615,1521,Special Enforcement,21
23616,1522,Special Enforcement,20
23617,1523,Special Enforcement,47
23618,1524,Special Enforcement,28
23619,1525,Special Enforcement,50
23620,1526,Special Enforcement,21
23621,1527,Special Enforcement,9
23622,1528,Special Enforcement,13
23623,1529,Special Enforcement,2
23624,1613,Special Enforcement,8
23625,1614,Special Enforcement,77
23626,1615,Special Enforcement,20
23627,1616,Special Enforcement,31
23628,1617,Special Enforcement,12
23629,1618,Special Enforcement,11
23630,1619,Special Enforcement,23
23631,1620,Special Enforcement,28
23632,1621,Special Enforcement,40
23633,1622,Special Enforcement,83
23634,1623,Special Enforcement,24
23635,1624,Special Enforcement,25
23636,1625,Special Enforcement,36
23637,1626,Special Enforcement,19
23638,1627,Special Enforcement,10
23639,1628,Special Enforcement,16
23640,1629,Special Enforcement,6
23641,1630,Special Enforcement,1
23642,1713,Special Enforcement,14
23643,1714,Special Enforcement,61
23644,1715,Special Enforcement,15
23645,1716,Special Enforcement,32
23646,1717,Special Enforcement,28
23647,1718,Special Enforcement,44
23648,1719,Special Enforcement,27
23649,1720,Special Enforcement,45
23650,1721,Special Enforcement,101
23651,1722,Special Enforcement,32
23652,1723,Special Enforcement,16
23653,1724,Special Enforcement,15
23654,1725,Special Enforcement,23
23655,1726,Special Enforcement,16
23656,1727,Special Enforcement,21
23657,1728,Special Enforcement,7
23658,1729,Special Enforcement,14
23659,1730,Special Enforcement,16
23660,1813,Special Enforcement,7
23661,1814,Special Enforcement,56
23662,1815,Special Enforcement,91
23663,1816,Special Enforcement,14
23664,1817,Special Enforcement,88
23665,1818,Special Enforcement,80
23666,1819,Special Enforcement,39
23667,1820,Special Enforcement,88
23668,1821,Special Enforcement,49
23669,1822,Special Enforcement,8
23670,1823,Special Enforcement,64
23671,1824,Special Enforcement,28
23672,1825,Special Enforcement,30
23673,1826,Special Enforcement,21
23674,1827,Special Enforcement,15
23675,1828,Special Enforcement,10
23676,1829,Special Enforcement,4
23677,1830,Special Enforcement,10
23678,1914,Special Enforcement,18
23679,1915,Special Enforcement,64
23680,1916,Special Enforcement,34
23681,1917,Special Enforcement,16
23682,1918,Special Enforcement,110
23683,1919,Special Enforcement,22
23684,1920,Special Enforcement,30
23685,1921,Special Enforcement,11
23686,1922,Special Enforcement,3
23687,1923,Special Enforcement,62
23688,1924,Special Enforcement,40
23689,1925,Special Enforcement,15
23690,1926,Special Enforcement,37
23691,1927,Special Enforcement,12
23692,1928,Special Enforcement,24
23693,1929,Special Enforcement,13
23694,2014,Special Enforcement,6
23695,2015,Special Enforcement,27
23696,2016,Special Enforcement,28
23697,2017,Special Enforcement,6
23698,2018,Special Enforcement,27
23699,2019,Special Enforcement,41
23700,2022,Special Enforcement,24
23701,2023,Special Enforcement,7
23702,2024,Special Enforcement,17
23703,2025,Special Enforcement,13
23704,2026,Special Enforcement,23
23705,2027,Special Enforcement,3
23706,2028,Special Enforcement,8
23707,2115,Special Enforcement,14
23708,2116,Special Enforcement,8
23709,2117,Special Enforcement,7
23710,2122,Special Enforcement,7
23711,2123,Special Enforcement,2
23712,2124,Special Enforcement,11
23713,2125,Special Enforcement,4
23714,2215,Special Enforcement,2
23715,2216,Special Enforcement,11
23716,2217,Special Enforcement,7
23717,2218,Special Enforcement,28
23718,2219,Special Enforcement,12
23719,2220,Special Enforcement,10
23720,2221,Special Enforcement,1
23721,2224,Special Enforcement,1
23722,2316,Special Enforcement,4
23723,2317,Special Enforcement,10
23724,2318,Special Enforcement,71
23725,2319,Special Enforcement,59
23726,2320,Special Enforcement,69
23727,2321,Special Enforcement,17
23728,2322,Special Enforcement,4
23729,2323,Special Enforcement,3
23730,2324,Special Enforcement,11
23731,2417,Special Enforcement,9
23732,2418,Special Enforcement,78
23733,2419,Special Enforcement,13
23734,2420,Special Enforcement,61
23735,2421,Special Enforcement,52
23736,2422,Special Enforcement,28
23737,2423,Special Enforcement,25
23738,2424,Special Enforcement,6
23739,2517,Special Enforcement,10
23740,2518,Special Enforcement,23
23741,2519,Special Enforcement,33
23742,2520,Special Enforcement,33
23743,2521,Special Enforcement,25
23744,2522,Special Enforcement,16
23745,2523,Special Enforcement,24
23746,2525,Special Enforcement,2
23747,2526,Special Enforcement,1
23748,2618,Special Enforcement,2
23749,2619,Special Enforcement,44
23750,2620,Special Enforcement,60
23751,2621,Special Enforcement,24
23752,2622,Special Enforcement,18
23753,2623,Special Enforcement,37
23754,2624,Special Enforcement,2
23755,2625,Special Enforcement,2
23756,2718,Special Enforcement,16
23757,2719,Special Enforcement,31
23758,2720,Special Enforcement,28
23759,2721,Special Enforcement,23
23760,2722,Special Enforcement,22
23761,2723,Special Enforcement,24
23762,2818,Special Enforcement,3
23763,2819,Special Enforcement,40
23764,2820,Special Enforcement,3
23765,2821,Special Enforcement,13
23766,2822,Special Enforcement,19
23767,2823,Special Enforcement,3
23768,2919,Special Enforcement,28
23769,2921,Special Enforcement,4
23770,2922,Special Enforcement,10
23771,3019,Special Enforcement,4
23772,0,Special Natural Area District (SNAD),1
23773,1,Special Natural Area District (SNAD),2
23774,100,Special Natural Area District (SNAD),2
23775,104,Special Natural Area District (SNAD),4
23776,200,Special Natural Area District (SNAD),1
23777,203,Special Natural Area District (SNAD),3
23778,204,Special Natural Area District (SNAD),2
23779,302,Special Natural Area District (SNAD),2
23780,303,Special Natural Area District (SNAD),1
23781,305,Special Natural Area District (SNAD),1
23782,406,Special Natural Area District (SNAD),1
23783,408,Special Natural Area District (SNAD),1
23784,505,Special Natural Area District (SNAD),1
23785,506,Special Natural Area District (SNAD),5
23786,507,Special Natural Area District (SNAD),1
23787,606,Special Natural Area District (SNAD),1
23788,610,Special Natural Area District (SNAD),1
23789,707,Special Natural Area District (SNAD),3
23790,708,Special Natural Area District (SNAD),2
23791,806,Special Natural Area District (SNAD),1
23792,808,Special Natural Area District (SNAD),8
23793,809,Special Natural Area District (SNAD),2
23794,810,Special Natural Area District (SNAD),3
23795,904,Special Natural Area District (SNAD),1
23796,908,Special Natural Area District (SNAD),2
23797,909,Special Natural Area District (SNAD),3
23798,914,Special Natural Area District (SNAD),1
23799,1008,Special Natural Area District (SNAD),1
23800,1009,Special Natural Area District (SNAD),3
23801,1020,Special Natural Area District (SNAD),1
23802,1227,Special Natural Area District (SNAD),1
23803,1314,Special Natural Area District (SNAD),1
23804,1428,Special Natural Area District (SNAD),1
23805,1520,Special Natural Area District (SNAD),1
23806,1726,Special Natural Area District (SNAD),3
23807,1819,Special Natural Area District (SNAD),1
23808,1920,Special Natural Area District (SNAD),1
23809,1925,Special Natural Area District (SNAD),1
23810,0,Special Projects Inspection Team (SPIT),1
23811,100,Special Projects Inspection Team (SPIT),9
23812,101,Special Projects Inspection Team (SPIT),3
23813,201,Special Projects Inspection Team (SPIT),2
23814,203,Special Projects Inspection Team (SPIT),2
23815,302,Special Projects Inspection Team (SPIT),1
23816,305,Special Projects Inspection Team (SPIT),1
23817,306,Special Projects Inspection Team (SPIT),1
23818,402,Special Projects Inspection Team (SPIT),1
23819,405,Special Projects Inspection Team (SPIT),2
23820,505,Special Projects Inspection Team (SPIT),1
23821,506,Special Projects Inspection Team (SPIT),1
23822,507,Special Projects Inspection Team (SPIT),1
23823,508,Special Projects Inspection Team (SPIT),2
23824,514,Special Projects Inspection Team (SPIT),2
23825,515,Special Projects Inspection Team (SPIT),4
23826,516,Special Projects Inspection Team (SPIT),4
23827,523,Special Projects Inspection Team (SPIT),2
23828,603,Special Projects Inspection Team (SPIT),3
23829,604,Special Projects Inspection Team (SPIT),1
23830,605,Special Projects Inspection Team (SPIT),1
23831,608,Special Projects Inspection Team (SPIT),2
23832,609,Special Projects Inspection Team (SPIT),1
23833,614,Special Projects Inspection Team (SPIT),6
23834,615,Special Projects Inspection Team (SPIT),2
23835,616,Special Projects Inspection Team (SPIT),12
23836,617,Special Projects Inspection Team (SPIT),2
23837,623,Special Projects Inspection Team (SPIT),1
23838,624,Special Projects Inspection Team (SPIT),2
23839,625,Special Projects Inspection Team (SPIT),3
23840,626,Special Projects Inspection Team (SPIT),1
23841,704,Special Projects Inspection Team (SPIT),1
23842,705,Special Projects Inspection Team (SPIT),4
23843,709,Special Projects Inspection Team (SPIT),2
23844,713,Special Projects Inspection Team (SPIT),15
23845,714,Special Projects Inspection Team (SPIT),21
23846,715,Special Projects Inspection Team (SPIT),7
23847,716,Special Projects Inspection Team (SPIT),9
23848,718,Special Projects Inspection Team (SPIT),4
23849,725,Special Projects Inspection Team (SPIT),1
23850,804,Special Projects Inspection Team (SPIT),1
23851,805,Special Projects Inspection Team (SPIT),2
23852,806,Special Projects Inspection Team (SPIT),1
23853,808,Special Projects Inspection Team (SPIT),2
23854,809,Special Projects Inspection Team (SPIT),3
23855,810,Special Projects Inspection Team (SPIT),3
23856,812,Special Projects Inspection Team (SPIT),11
23857,813,Special Projects Inspection Team (SPIT),5
23858,814,Special Projects Inspection Team (SPIT),6
23859,815,Special Projects Inspection Team (SPIT),9
23860,816,Special Projects Inspection Team (SPIT),7
23861,817,Special Projects Inspection Team (SPIT),3
23862,818,Special Projects Inspection Team (SPIT),3
23863,819,Special Projects Inspection Team (SPIT),1
23864,905,Special Projects Inspection Team (SPIT),1
23865,908,Special Projects Inspection Team (SPIT),3
23866,910,Special Projects Inspection Team (SPIT),1
23867,912,Special Projects Inspection Team (SPIT),20
23868,913,Special Projects Inspection Team (SPIT),20
23869,914,Special Projects Inspection Team (SPIT),5
23870,915,Special Projects Inspection Team (SPIT),13
23871,916,Special Projects Inspection Team (SPIT),7
23872,918,Special Projects Inspection Team (SPIT),2
23873,919,Special Projects Inspection Team (SPIT),3
23874,920,Special Projects Inspection Team (SPIT),1
23875,1009,Special Projects Inspection Team (SPIT),1
23876,1012,Special Projects Inspection Team (SPIT),2
23877,1013,Special Projects Inspection Team (SPIT),18
23878,1014,Special Projects Inspection Team (SPIT),5
23879,1015,Special Projects Inspection Team (SPIT),9
23880,1016,Special Projects Inspection Team (SPIT),12
23881,1017,Special Projects Inspection Team (SPIT),7
23882,1018,Special Projects Inspection Team (SPIT),1
23883,1020,Special Projects Inspection Team (SPIT),1
23884,1028,Special Projects Inspection Team (SPIT),1
23885,1113,Special Projects Inspection Team (SPIT),9
23886,1114,Special Projects Inspection Team (SPIT),9
23887,1115,Special Projects Inspection Team (SPIT),2
23888,1116,Special Projects Inspection Team (SPIT),22
23889,1117,Special Projects Inspection Team (SPIT),3
23890,1118,Special Projects Inspection Team (SPIT),4
23891,1119,Special Projects Inspection Team (SPIT),1
23892,1122,Special Projects Inspection Team (SPIT),2
23893,1123,Special Projects Inspection Team (SPIT),8
23894,1127,Special Projects Inspection Team (SPIT),1
23895,1213,Special Projects Inspection Team (SPIT),1
23896,1214,Special Projects Inspection Team (SPIT),11
23897,1215,Special Projects Inspection Team (SPIT),16
23898,1216,Special Projects Inspection Team (SPIT),9
23899,1217,Special Projects Inspection Team (SPIT),11
23900,1220,Special Projects Inspection Team (SPIT),4
23901,1221,Special Projects Inspection Team (SPIT),3
23902,1222,Special Projects Inspection Team (SPIT),5
23903,1224,Special Projects Inspection Team (SPIT),4
23904,1225,Special Projects Inspection Team (SPIT),3
23905,1226,Special Projects Inspection Team (SPIT),3
23906,1229,Special Projects Inspection Team (SPIT),1
23907,1313,Special Projects Inspection Team (SPIT),4
23908,1314,Special Projects Inspection Team (SPIT),17
23909,1315,Special Projects Inspection Team (SPIT),17
23910,1316,Special Projects Inspection Team (SPIT),23
23911,1317,Special Projects Inspection Team (SPIT),3
23912,1318,Special Projects Inspection Team (SPIT),7
23913,1319,Special Projects Inspection Team (SPIT),7
23914,1320,Special Projects Inspection Team (SPIT),2
23915,1321,Special Projects Inspection Team (SPIT),5
23916,1322,Special Projects Inspection Team (SPIT),10
23917,1323,Special Projects Inspection Team (SPIT),67
23918,1324,Special Projects Inspection Team (SPIT),9
23919,1325,Special Projects Inspection Team (SPIT),1
23920,1326,Special Projects Inspection Team (SPIT),2
23921,1327,Special Projects Inspection Team (SPIT),2
23922,1328,Special Projects Inspection Team (SPIT),2
23923,1413,Special Projects Inspection Team (SPIT),2
23924,1414,Special Projects Inspection Team (SPIT),6
23925,1415,Special Projects Inspection Team (SPIT),4
23926,1416,Special Projects Inspection Team (SPIT),8
23927,1417,Special Projects Inspection Team (SPIT),9
23928,1418,Special Projects Inspection Team (SPIT),8
23929,1419,Special Projects Inspection Team (SPIT),7
23930,1420,Special Projects Inspection Team (SPIT),2
23931,1421,Special Projects Inspection Team (SPIT),1
23932,1422,Special Projects Inspection Team (SPIT),15
